"house_id","neighbourhood","min","max","days_until_rent","avg_review","n_reviews","building","conservation","size","price","location","dislike_location","unpreserved_property","bigger_in_photos","different_from_the_listing"
892821327,Leblon,2018-03-15,2018-03-15,0,2.0,1,0,0,0,0,0,0,1,0,0
892821331,Copacabana,2018-02-28,2018-02-28,0,5.0,1,0,1,0,0,1,0,0,0,0
892821332,Bela Vista,2018-03-02,2018-03-09,7,5.0,3,1,1,3,2,2,0,0,0,0
892821333,Bela Vista,2018-05-12,2018-05-12,0,4.5,2,0,1,0,0,0,0,1,0,0
892821338,Perdizes,2018-03-15,2018-04-06,22,2.3333333333333335,3,0,0,0,0,0,0,1,0,1
892821339,Botafogo,2018-04-09,2018-04-09,0,4.0,1,0,0,0,0,0,0,0,0,0
892821345,Perdizes,2018-03-01,2018-03-01,0,4.0,2,0,0,1,1,1,0,1,0,0
892821354,Barra da Tijuca,2018-05-15,2018-05-15,0,,0,0,0,0,0,0,0,0,0,0
892821356,Vila Olímpia,2018-03-26,2018-05-29,64,5.0,2,0,0,1,0,2,0,0,0,0
892821361,Liberdade,2018-03-09,2018-03-09,0,,0,0,0,0,0,0,0,0,0,0
892821373,Continental,2018-03-05,2018-03-10,5,5.0,2,2,2,2,2,2,0,0,0,0
892821374,Barra Funda,2018-06-01,2018-06-01,0,4.0,1,0,0,0,0,0,0,0,0,0
892821376,Jardim Flor da Montanha,2018-08-29,2018-08-29,0,,0,0,0,0,0,0,0,0,0,0
892821377,Aclimação,2018-03-08,2018-03-08,0,5.0,1,0,1,1,1,1,0,0,0,0
892821379,Moema,2018-03-12,2018-04-09,28,3.5,6,2,1,2,0,3,0,1,1,0
892821380,Parque Reboucas,2018-06-15,2018-07-03,18,3.0,2,0,0,1,1,1,1,0,0,0
892821383,Baeta Neves,2018-03-12,2018-03-12,0,5.0,1,0,1,0,0,0,0,0,0,0
892821386,Vila Mascote,2018-03-07,2018-03-07,0,5.0,1,1,1,1,1,1,0,0,0,0
892821389,Brooklin Paulista,2018-03-07,2018-03-24,17,3.6666666666666665,3,1,1,0,0,0,0,0,2,0
892821392,Barra da Tijuca,2018-03-24,2018-03-24,0,4.0,1,0,0,0,0,0,0,0,0,0
892821395,Vila Pompéia,2018-03-05,2018-03-10,5,3.5,2,1,0,1,1,1,0,1,0,0
892821399,Várzea da Barra Funda,2018-03-22,2018-03-22,0,5.0,1,1,1,1,0,0,0,0,0,0
892821405,Bela Vista,2018-03-09,2018-04-14,36,4.166666666666667,6,1,3,4,2,4,2,0,0,0
892821406,Indianópolis,2018-04-12,2018-04-25,13,3.5,2,1,0,1,0,1,0,0,1,0
892821411,Itaim Bibi,2018-06-01,2018-06-01,0,,0,0,0,0,0,0,0,0,0,0
892821417,Botafogo,2018-04-12,2018-04-12,0,5.0,1,1,1,0,0,1,0,0,0,0
892821421,Jardim Interlagos,2018-07-19,2018-07-19,0,5.0,1,1,1,0,0,1,0,0,0,0
892821435,Vila da Saúde,2018-03-05,2018-03-29,24,4.0,4,3,1,0,0,1,0,0,0,0
892821438,Barra da Tijuca,2018-03-07,2018-03-07,0,5.0,1,0,1,0,0,1,0,0,0,0
892821440,Vila Nova Conceição,2018-03-01,2018-04-10,40,2.6666666666666665,3,0,0,0,0,0,1,3,0,1
892821442,Botafogo,2018-04-12,2018-06-20,69,4.5,2,0,0,1,0,1,0,0,1,0
892821443,Bela Vista,2018-03-26,2018-03-26,0,1.0,1,0,0,0,0,0,1,0,0,0
892821447,�gua Branca,2018-03-01,2018-03-07,6,3.6666666666666665,3,1,1,0,0,1,1,0,0,0
892821452,Vila Olímpia,2018-03-09,2018-03-09,0,5.0,1,0,0,0,0,1,0,0,0,0
892821458,Jardim Nova Europa,2018-03-09,2018-03-09,0,3.0,1,0,0,0,0,0,0,0,0,0
892821462,República,2018-03-12,2018-03-12,0,5.0,1,0,1,0,0,1,0,0,0,0
892821466,Jardim das Acácias,2018-03-03,2018-07-31,150,4.6,5,1,2,2,3,3,0,2,1,0
892821467,Jardim Ampliação,2018-03-21,2018-03-21,0,5.0,1,1,0,1,0,1,0,0,0,0
892821468,Perdizes,2018-03-01,2018-03-01,0,5.0,1,0,0,0,1,0,0,0,0,0
892821471,Vila Suzana,2018-06-18,2018-07-25,37,4.5,6,2,4,2,1,1,0,0,1,0
892821477,Perdizes,2018-03-09,2018-03-09,0,5.0,1,0,0,0,0,1,0,0,0,0
892821482,Indianópolis,2018-03-03,2018-03-05,2,5.0,1,0,0,0,0,1,0,0,0,0
892821492,Pinheiros,2018-03-05,2018-03-07,2,5.0,1,0,1,0,0,1,0,0,0,0
892821496,Vila Industrial,2018-03-03,2018-03-26,23,4.0,3,1,1,1,1,1,0,0,2,0
892821501,Centro,2018-04-02,2018-04-02,0,5.0,1,1,1,1,1,1,0,0,0,0
892821502,Consolação,2018-03-05,2018-03-12,7,5.0,1,1,1,1,0,1,0,0,0,0
892821505,Campo Belo,2018-05-17,2018-05-17,0,,0,0,0,0,0,0,0,0,0,0
892821508,Centro,2018-04-12,2018-04-12,0,5.0,1,0,1,0,0,0,0,0,0,0
892821513,Vila Industrial,2018-03-03,2018-03-03,0,5.0,1,1,1,1,1,1,0,0,0,0
892821519,Leblon,2018-03-07,2018-03-12,5,2.6666666666666665,3,0,0,0,0,0,0,3,1,1
892821536,Vila Buarque,2018-03-09,2018-04-19,41,4.0,3,0,1,1,0,1,1,0,0,0
892821537,Bela Vista,2018-03-07,2018-03-08,1,5.0,1,1,0,1,1,1,0,0,0,0
892821541,Vila São Pedro,2018-03-10,2018-03-10,0,5.0,1,1,1,1,1,1,0,0,0,0
892821544,Vila Pompéia,2018-03-14,2018-03-14,0,5.0,1,1,1,1,0,1,0,0,0,0
892821554,Perdizes,2018-03-24,2018-03-24,0,5.0,1,1,1,1,1,1,0,0,0,0
892821555,Botafogo,2018-06-27,2018-06-27,0,3.0,1,0,0,0,0,0,0,1,1,0
892821557,Bela Vista,2018-06-30,2018-06-30,0,5.0,1,1,0,1,0,1,0,0,0,0
892821560,Vila Buarque,2018-03-14,2018-03-14,0,5.0,1,0,1,1,0,1,0,0,0,0
892821564,�gua Branca,2018-03-15,2018-03-15,0,5.0,1,1,1,1,1,1,0,0,0,0
892821565,Ipanema,2018-03-08,2018-03-08,0,3.0,1,0,0,0,0,0,0,1,0,0
892821578,Centro,2018-05-09,2018-05-09,0,1.0,1,0,0,0,0,0,0,1,0,1
892821579,Brooklin Paulista,2018-07-05,2018-08-20,46,5.0,3,3,3,2,0,1,0,0,0,0
892821583,Centro,2018-07-12,2018-07-12,0,5.0,1,1,1,1,0,1,0,0,0,0
892821584,Cerqueira César,2018-03-26,2018-03-26,0,,0,0,0,0,0,0,0,0,0,0
892821585,Ipanema,2018-03-08,2018-03-08,0,5.0,1,0,1,1,1,1,0,0,0,0
892821589,Perdizes,2018-03-07,2018-04-06,30,2.0,3,0,0,0,0,0,0,0,1,0
892821595,Santa Cecília,2018-06-01,2018-06-01,0,5.0,1,0,1,1,0,1,0,0,0,0
892821596,Santo Amaro,2018-03-27,2018-03-27,0,,0,0,0,0,0,0,0,0,0,0
892821599,Vila Nova Conceição,2018-07-23,2018-07-23,0,,0,0,0,0,0,0,0,0,0,0
892821602,Tatuapé,2018-03-10,2018-03-10,0,,0,0,0,0,0,0,0,0,0,0
892821603,Vila Mariana,2018-03-26,2018-08-25,152,3.5,2,0,0,1,0,1,0,1,0,0
892821608,Laranjeiras,2018-03-10,2018-03-10,0,,0,0,0,0,0,0,0,0,0,0
892821612,Centro,2018-03-07,2018-03-07,0,5.0,1,0,1,0,1,1,0,0,0,0
892821618,Barra Funda,2018-03-07,2018-03-08,1,4.5,2,1,1,1,0,1,0,0,1,0
892821620,Flamengo,2018-03-27,2018-04-14,18,4.0,2,0,0,0,0,0,0,2,0,0
892821647,Vila Euclides,2018-08-18,2018-08-18,0,5.0,1,1,1,1,1,1,0,0,0,0
892821649,Glória,2018-04-17,2018-04-17,0,,0,0,0,0,0,0,0,0,0,0
892821673,Barra da Tijuca,2018-03-08,2018-03-09,1,3.0,3,1,0,1,1,1,1,2,1,0
892821684,Santo Amaro,2018-03-07,2018-03-07,0,5.0,1,1,1,1,0,1,0,0,0,0
892821685,Jardim Ampliação,2018-03-21,2018-06-25,96,4.75,4,0,3,3,2,3,0,1,0,0
892821695,Vila Bastos,2018-03-12,2018-03-12,0,5.0,1,1,1,1,0,1,0,0,0,0
892821705,Barra da Tijuca,2018-03-12,2018-08-27,168,4.333333333333333,6,1,2,1,1,2,1,2,0,0
892821706,São Salvador,2018-04-30,2018-08-25,117,4.5,4,2,2,2,2,2,2,0,0,0
892821720,Centro,2018-04-02,2018-06-25,84,3.0,2,0,0,0,0,0,0,0,1,0
892821721,Bela Vista,2018-04-02,2018-07-21,110,5.0,3,0,2,2,2,3,0,0,0,0
892821728,Leblon,2018-03-10,2018-03-10,0,,0,0,0,0,0,0,0,0,0,0
892821729,Pinheiros,2018-06-07,2018-06-07,0,5.0,1,1,1,1,0,1,0,0,0,0
892821730,Flamengo,2018-05-29,2018-06-22,24,4.666666666666667,3,0,1,1,0,1,0,1,0,0
892821748,Vila João Jorge,2018-03-14,2018-03-14,0,2.0,1,0,0,0,0,0,0,0,1,0
892821752,Santa Cecília,2018-03-08,2018-03-09,1,4.0,1,0,0,0,0,0,0,1,0,0
892821754,Flamengo,2018-03-21,2018-04-14,24,3.857142857142857,7,0,1,1,1,1,0,3,4,0
892821787,Barra Funda,2018-03-10,2018-03-10,0,5.0,1,1,1,1,1,1,0,0,0,0
892821788,Cidade Monções,2018-03-07,2018-03-07,0,,0,0,0,0,0,0,0,0,0,0
892821798,Barra Funda,2018-05-19,2018-07-13,55,5.0,4,0,1,3,1,1,0,0,0,0
892821800,Jardim Paulista,2018-03-12,2018-03-24,12,1.0,1,0,0,0,0,0,0,1,0,0
892821801,Perdizes,2018-03-08,2018-04-17,40,4.5,2,1,1,1,1,1,0,0,0,0
892821805,Brás,2018-04-27,2018-05-07,10,3.0,1,0,0,0,0,0,0,0,0,0
892821808,Campos Elíseos,2018-03-15,2018-03-15,0,5.0,1,1,1,0,0,0,0,0,0,0
892821812,Botafogo,2018-03-08,2018-03-08,0,5.0,1,0,1,1,0,0,0,0,0,0
892821816,Jardim Paulista,2018-03-08,2018-04-12,35,3.4444444444444446,9,0,3,2,0,1,4,0,2,0
892821817,Barra da Tijuca,2018-03-10,2018-03-10,0,5.0,1,0,0,0,1,1,0,0,0,0
892821819,Vila Suzana,2018-03-07,2018-03-07,0,5.0,1,1,1,1,0,1,0,0,0,0
892821822,Bela Vista,2018-04-10,2018-08-04,116,4.75,8,5,6,6,3,5,0,1,1,0
892821825,Barra da Tijuca,2018-03-15,2018-03-15,0,5.0,1,0,1,1,1,0,0,0,0,0
892821827,Saúde,2018-03-09,2018-03-14,5,5.0,2,1,1,1,1,2,0,0,0,0
892821834,Mirandópolis,2018-04-23,2018-07-17,85,4.5,4,2,3,2,1,3,0,0,0,0
892821846,Jardim Pereira Leite,2018-03-09,2018-03-09,0,4.0,1,0,0,0,0,0,0,1,1,0
892821855,Copacabana,2018-03-08,2018-03-08,0,5.0,1,1,1,1,1,1,0,0,0,0
892821858,Vila Ipojuca,2018-03-24,2018-03-24,0,3.0,1,0,0,0,0,0,0,0,0,0
892821859,Itaim Bibi,2018-04-27,2018-04-27,0,3.0,1,0,0,0,0,0,0,1,0,0
892821867,Tatuapé,2018-03-27,2018-04-10,14,3.5,2,0,0,0,0,0,1,1,1,0
892821871,Vila Mascote,2018-08-25,2018-08-25,0,5.0,1,0,0,1,0,1,0,0,0,0
892821878,Barra Funda,2018-07-05,2018-07-05,0,5.0,1,1,1,1,0,1,0,0,0,0
892821879,Bosque da Saúde,2018-03-07,2018-03-08,1,4.75,4,0,2,2,0,2,0,1,0,0
892821882,Cambuí,2018-03-08,2018-03-08,0,3.0,1,0,0,0,0,0,0,1,0,0
892821884,Perdizes,2018-03-10,2018-03-10,0,,0,0,0,0,0,0,0,0,0,0
892821886,Vila Buarque,2018-03-08,2018-03-08,0,5.0,1,0,0,1,0,1,0,0,0,0
892821891,Vila Leopoldina,2018-04-17,2018-04-17,0,5.0,1,0,0,0,1,1,0,0,0,0
892821893,Continental,2018-03-22,2018-04-17,26,,0,0,0,0,0,0,0,0,0,0
892821898,Vila Olímpia,2018-03-14,2018-04-19,36,4.0,2,0,1,1,0,0,0,0,1,0
892821902,Jardim Textil,2018-03-05,2018-03-05,0,5.0,1,0,0,1,1,0,0,0,0,0
892821904,Santa Cecília,2018-06-01,2018-06-01,0,4.0,1,0,0,0,0,0,0,0,0,0
892821909,Pinheiros,2018-03-05,2018-03-05,0,4.0,1,0,0,0,0,0,0,1,0,0
892821917,Santo Antônio,2018-03-24,2018-06-15,83,4.0,2,1,1,1,0,1,0,1,0,0
892821918,Copacabana,2018-03-07,2018-03-10,3,4.5,2,0,1,1,1,1,0,0,1,0
892821919,Super Quadra Morumbi,2018-03-15,2018-03-15,0,5.0,1,1,1,1,0,1,0,0,0,0
892821927,Copacabana,2018-03-10,2018-03-10,0,5.0,1,1,0,1,1,1,0,0,0,0
892821933,Copacabana,2018-03-08,2018-08-25,170,3.5,2,0,0,1,1,1,0,1,0,0
892821935,Perdizes,2018-03-10,2018-03-10,0,5.0,1,0,0,1,1,1,0,0,0,0
892821942,Cerqueira César,2018-03-10,2018-03-10,0,5.0,1,0,0,0,0,1,0,0,0,0
892821943,Bela Vista,2018-03-08,2018-03-27,19,4.0,2,0,0,1,1,1,0,0,1,0
892821946,Copacabana,2018-04-12,2018-04-12,0,3.0,1,0,0,0,0,0,0,1,1,0
892821948,Vila Olímpia,2018-03-09,2018-03-14,5,3.0,2,1,1,1,1,1,1,1,0,0
892821951,São Bernardo,2018-03-15,2018-03-15,0,5.0,1,0,0,0,1,0,0,0,0,0
892821953,Jardim Guanabara,2018-03-10,2018-03-14,4,5.0,2,2,2,2,1,1,0,0,0,0
892821954,Pinheiros,2018-04-06,2018-04-06,0,4.0,1,0,0,0,0,0,0,0,1,0
892821961,Bela Vista,2018-03-26,2018-04-19,24,5.0,3,1,3,3,1,3,0,0,0,0
892821962,Campo Belo,2018-04-12,2018-04-12,0,5.0,1,1,1,1,1,1,0,0,0,0
892821963,Centro,2018-04-10,2018-04-10,0,4.0,1,0,0,0,0,0,0,1,0,0
892821966,Lagoa,2018-04-10,2018-04-10,0,4.0,1,0,0,0,0,0,0,0,0,0
892821969,Bela Vista,2018-06-05,2018-06-05,0,5.0,1,0,1,0,0,0,0,0,0,0
892821983,Catete,2018-04-06,2018-04-06,0,5.0,1,0,1,0,0,1,0,0,0,0
892821985,Copacabana,2018-03-07,2018-03-10,3,3.0,2,1,1,1,1,1,0,0,0,0
892821989,Centro,2018-04-25,2018-08-02,99,4.714285714285714,7,3,5,6,3,5,0,0,0,0
892822000,Vila Mariana,2018-03-08,2018-03-14,6,3.0,2,1,1,1,0,1,0,0,0,0
892822001,Brooklin Paulista,2018-03-09,2018-04-17,39,4.5,4,0,0,1,0,2,0,1,0,1
892822038,Jardim Barueri,2018-07-05,2018-07-21,16,5.0,1,0,0,0,0,1,0,0,0,0
892822044,Ipanema,2018-03-21,2018-05-29,69,4.0,1,0,0,0,0,0,0,0,1,0
892822045,Brás,2018-03-12,2018-03-12,0,3.0,1,0,0,0,0,0,0,0,1,0
892822046,Santa Cecília,2018-03-10,2018-03-12,2,5.0,1,1,0,0,1,1,0,0,0,0
892822048,Catete,2018-03-15,2018-03-26,11,3.5,2,1,1,1,1,1,0,0,0,0
892822049,Leblon,2018-08-16,2018-08-28,12,5.0,1,0,0,0,0,1,0,0,0,0
892822053,Jardim Paulista,2018-08-20,2018-08-20,0,,0,0,0,0,0,0,0,0,0,0
892822061,Laranjeiras,2018-03-07,2018-03-07,0,5.0,1,0,1,1,0,1,0,0,0,0
892822062,Sumaré,2018-03-10,2018-03-10,0,3.0,1,0,0,0,0,0,0,0,0,0
892822064,Leme,2018-03-07,2018-03-12,5,5.0,1,0,1,1,0,1,0,0,0,0
892822070,�gua Branca,2018-03-15,2018-04-27,43,3.0,2,1,0,1,1,0,0,0,0,1
892822075,Barra da Tijuca,2018-03-14,2018-03-14,0,5.0,1,1,1,1,0,1,0,0,0,0
892822086,Bela Vista,2018-04-04,2018-04-06,2,5.0,1,0,1,1,1,1,0,0,0,0
892822092,Pinheiros,2018-03-08,2018-03-12,4,4.333333333333333,3,0,0,1,1,1,0,1,1,0
892822098,�gua Branca,2018-05-19,2018-05-29,10,4.0,2,0,0,0,0,0,2,0,0,0
892822099,Parque Reboucas,2018-03-26,2018-03-27,1,4.0,1,0,0,0,0,0,0,1,0,0
892822105,Barra Funda,2018-04-19,2018-05-22,33,5.0,1,1,1,1,1,1,0,0,0,0
892822113,Jardim Bonfiglioli,2018-03-10,2018-03-10,0,5.0,1,1,0,1,1,1,0,0,0,0
892822121,Paraíso,2018-03-12,2018-03-12,0,5.0,1,0,1,1,1,1,0,0,0,0
892822142,Vila Olímpia,2018-05-02,2018-05-02,0,,0,0,0,0,0,0,0,0,0,0
892822143,�gua Branca,2018-04-19,2018-04-19,0,4.0,1,0,0,0,0,0,0,0,0,0
892822155,Vila Guarani (z Sul),2018-03-27,2018-03-27,0,5.0,1,1,1,0,0,1,0,0,0,0
892822159,Lapa,2018-03-29,2018-04-12,14,4.25,4,2,2,2,1,3,0,0,1,0
892822161,Vila Clementino,2018-03-07,2018-03-21,14,4.0,1,0,0,0,0,0,0,1,0,0
892822165,Jardim Paulista,2018-06-19,2018-06-19,0,5.0,1,0,1,1,1,1,0,0,0,0
892822167,Jardim Ampliação,2018-03-15,2018-03-27,12,3.0,2,1,1,1,1,1,0,1,0,1
892822172,Casa Verde,2018-03-26,2018-04-02,7,5.0,2,2,2,2,2,2,0,0,0,0
892822173,Bela Vista,2018-03-21,2018-04-23,33,4.5,2,1,0,1,0,1,0,0,0,0
892822174,Indianópolis,2018-03-09,2018-03-09,0,,0,0,0,0,0,0,0,0,0,0
892822178,Dos Casa,2018-03-12,2018-04-23,42,5.0,2,2,1,2,2,2,0,0,0,0
892822182,Lagoa,2018-04-14,2018-04-14,0,5.0,1,0,1,1,0,1,0,0,0,0
892822187,Barra Funda,2018-06-18,2018-06-18,0,5.0,1,1,1,1,1,1,0,0,0,0
892822191,Vila Olímpia,2018-03-27,2018-05-07,41,,0,0,0,0,0,0,0,0,0,0
892822193,Vila América,2018-03-14,2018-03-14,0,3.0,1,0,0,0,0,0,0,0,0,0
892822195,Vila Mariana,2018-03-24,2018-04-14,21,3.0,1,0,0,0,0,0,0,1,1,0
892822197,Vila Alpina,2018-03-15,2018-08-23,161,4.0,8,0,1,1,1,4,1,0,1,0
892822199,Ipanema,2018-04-10,2018-06-13,64,4.5,2,0,1,0,0,1,1,0,0,0
892822204,Chácara Inglesa,2018-05-24,2018-08-02,70,5.0,3,1,1,1,1,3,0,0,0,0
892822206,Cidade Monções,2018-04-19,2018-04-19,0,,0,0,0,0,0,0,0,0,0,0
892822207,Cambuí,2018-03-22,2018-03-22,0,2.0,1,0,0,0,0,0,0,0,0,1
892822213,Laranjeiras,2018-03-07,2018-05-17,71,4.0,5,1,1,1,2,2,1,1,1,0
892822220,Bela Vista,2018-04-09,2018-04-09,0,5.0,1,1,1,0,0,1,0,0,0,0
892822224,Vila Mascote,2018-03-22,2018-03-24,2,5.0,1,1,1,0,0,0,0,0,0,0
892822226,Vila Mariana,2018-03-08,2018-03-15,7,1.8,5,0,0,0,0,0,2,4,1,2
892822229,Campos Elíseos,2018-04-25,2018-04-25,0,4.0,1,0,0,0,0,0,0,0,1,0
892822241,Indianópolis,2018-03-15,2018-03-15,0,,0,0,0,0,0,0,0,0,0,0
892822244,Vila Nova Conceição,2018-03-26,2018-05-03,38,3.75,4,0,1,1,1,1,0,1,2,0
892822250,República,2018-03-09,2018-05-24,76,4.333333333333333,3,0,0,1,0,0,0,1,0,0
892822258,Bosque,2018-03-14,2018-03-14,0,5.0,1,1,1,1,0,1,0,0,0,0
892822259,Aclimação,2018-03-10,2018-03-12,2,5.0,2,2,1,1,2,2,0,0,0,0
892822260,Vila Buarque,2018-03-27,2018-03-27,0,2.0,1,0,0,0,0,0,1,0,0,0
892822263,Tatuapé,2018-03-12,2018-03-12,0,5.0,1,0,0,0,0,1,0,0,0,0
892822287,Flamengo,2018-03-10,2018-03-15,5,5.0,2,1,1,2,2,2,0,0,0,0
892822288,Pinheiros,2018-03-14,2018-03-15,1,4.0,2,0,0,0,0,0,0,0,2,0
892822289,Cambuí,2018-03-09,2018-03-14,5,4.0,3,0,0,0,0,0,0,1,1,0
892822299,Vila Lídia,2018-03-29,2018-03-29,0,5.0,1,1,1,1,1,1,0,0,0,0
892822302,Santa Paula,2018-03-22,2018-03-22,0,3.0,1,0,0,0,0,0,0,0,1,0
892822303,Ipanema,2018-03-27,2018-03-27,0,,0,0,0,0,0,0,0,0,0,0
892822313,Copacabana,2018-03-09,2018-07-28,141,4.0,3,0,2,1,0,0,0,0,0,0
892822319,Copacabana,2018-08-20,2018-08-20,0,5.0,1,1,0,0,0,1,0,0,0,0
892822322,Jardim Paulista,2018-04-27,2018-04-27,0,5.0,1,0,0,1,0,1,0,0,0,0
892822324,Centro,2018-03-26,2018-03-26,0,3.0,1,0,0,0,0,0,0,1,1,0
892822329,Copacabana,2018-03-12,2018-03-12,0,1.0,1,0,0,0,0,0,1,1,0,1
892822338,Vila Madalena,2018-03-21,2018-03-21,0,5.0,1,0,1,1,1,1,0,0,0,0
892822355,Bela Vista,2018-06-07,2018-06-09,2,5.0,1,1,0,1,0,1,0,0,0,0
892822360,Cerqueira César,2018-03-29,2018-03-29,0,4.0,1,0,0,0,0,0,0,0,0,0
892822365,Indianópolis,2018-04-12,2018-04-12,0,3.0,1,0,0,0,0,0,0,1,1,0
892822366,Macedo,2018-07-03,2018-07-03,0,,0,0,0,0,0,0,0,0,0,0
892822369,Vila Uberabinha,2018-03-14,2018-03-14,0,4.0,1,0,0,0,0,0,0,1,0,0
892822370,Copacabana,2018-03-12,2018-03-29,17,5.0,1,0,1,0,0,0,0,0,0,0
892822371,Super Quadra Morumbi,2018-03-15,2018-03-15,0,5.0,1,0,0,0,0,1,0,0,0,0
892822380,Perdizes,2018-05-22,2018-05-22,0,2.0,1,0,0,0,0,0,0,1,1,0
892822382,Pinheiros,2018-03-12,2018-03-12,0,4.0,1,0,0,0,0,0,0,0,1,0
892822384,Pinheiros,2018-03-10,2018-03-10,0,5.0,1,1,1,1,1,1,0,0,0,0
892822385,Perdizes,2018-03-08,2018-03-26,18,4.333333333333333,3,2,1,1,1,1,1,0,1,0
892822447,Brooklin Novo,2018-03-22,2018-03-29,7,5.0,1,1,1,1,0,1,0,0,0,0
892822453,Macedo,2018-03-14,2018-03-15,1,3.5,2,0,1,1,1,0,1,0,0,0
892822454,Vila Suzana,2018-04-25,2018-07-19,85,1.0,1,0,0,0,0,0,0,1,0,0
892822456,Cidade Monções,2018-03-14,2018-03-14,0,5.0,1,0,1,1,1,1,0,0,0,0
892822460,Perdizes,2018-03-12,2018-03-21,9,5.0,3,2,2,3,1,1,0,0,0,0
892822461,Planalto,2018-04-25,2018-04-25,0,4.0,1,0,0,0,0,0,0,0,1,0
892822472,Itaim Bibi,2018-05-02,2018-06-01,30,4.5,2,0,0,1,1,1,0,0,0,0
892822473,Paraíso,2018-03-15,2018-04-10,26,5.0,2,0,1,1,1,2,0,0,0,0
892822478,Centro,2018-05-29,2018-06-19,21,2.5,2,0,0,0,0,0,0,0,0,1
892822480,Campo Belo,2018-03-10,2018-03-26,16,5.0,2,0,1,2,0,2,0,0,0,0
892822486,Vila Guarani,2018-03-14,2018-03-26,12,4.0,1,0,0,0,0,0,0,0,0,0
892822487,Ipanema,2018-04-04,2018-04-04,0,3.0,1,0,0,0,0,0,0,1,1,0
892822488,Consolação,2018-04-06,2018-04-09,3,5.0,2,2,0,0,0,0,0,0,0,0
892822497,Consolação,2018-03-15,2018-03-15,0,5.0,1,0,1,1,1,1,0,0,0,0
892822502,Paraíso,2018-05-12,2018-05-12,0,5.0,1,1,1,1,1,1,0,0,0,0
892822503,República,2018-03-09,2018-03-15,6,5.0,1,1,1,1,1,1,0,0,0,0
892822504,Vila Mariana,2018-04-02,2018-04-17,15,3.5,2,0,1,1,0,1,0,0,1,0
892822505,Jardim São Caetano,2018-04-23,2018-04-23,0,,0,0,0,0,0,0,0,0,0,0
892822510,Morumbi,2018-03-22,2018-03-22,0,5.0,1,1,1,1,1,1,0,0,0,0
892822516,Alto de Pinheiros,2018-04-04,2018-05-12,38,4.5,2,0,0,0,0,1,0,1,0,0
892822518,Barra Funda,2018-05-09,2018-05-10,1,5.0,1,1,0,0,0,0,0,0,0,0
892822519,Santo Amaro,2018-05-07,2018-05-07,0,5.0,1,0,1,1,1,1,0,0,0,0
892822523,Bela Vista,2018-05-07,2018-08-29,114,3.3333333333333335,3,0,0,0,0,0,0,2,2,0
892822525,Jardim Ampliação,2018-03-26,2018-03-26,0,5.0,1,1,0,0,0,0,0,0,0,0
892822549,Santa Cecília,2018-03-15,2018-05-12,58,5.0,2,0,0,1,0,2,0,0,0,0
892822556,�gua Branca,2018-05-19,2018-06-01,13,4.5,2,1,0,1,1,1,1,0,1,0
892822560,República,2018-04-17,2018-04-17,0,,0,0,0,0,0,0,0,0,0,0
892822563,Centro,2018-03-26,2018-03-26,0,,0,0,0,0,0,0,0,0,0,0
892822564,Brooklin Paulista,2018-07-11,2018-07-31,20,5.0,4,1,2,3,2,3,0,0,0,0
892822569,Casa Verde,2018-03-24,2018-03-24,0,5.0,1,0,1,1,1,1,0,0,0,0
892822571,Vila Camargo,2018-05-07,2018-06-05,29,,0,0,0,0,0,0,0,0,0,0
892822578,Copacabana,2018-04-09,2018-04-09,0,,0,0,0,0,0,0,0,0,0,0
892822580,Vila Firmiano Pinto,2018-06-20,2018-06-20,0,5.0,1,1,1,0,0,0,0,0,0,0
892822583,Copacabana,2018-08-31,2018-08-31,0,1.0,1,0,0,0,0,0,0,1,0,0
892822587,Bela Vista,2018-03-15,2018-03-15,0,1.0,1,0,0,0,0,0,1,1,0,0
892822593,Cambuí,2018-04-12,2018-08-08,118,4.0,2,1,1,1,0,1,0,0,1,0
892822601,Perdizes,2018-03-14,2018-03-14,0,5.0,1,0,0,1,0,0,0,0,0,0
892822606,Vila Leopoldina,2018-04-19,2018-05-03,14,4.5,2,1,0,1,1,1,0,0,1,0
892822610,Lapa,2018-03-12,2018-03-12,0,5.0,2,1,2,1,1,1,0,0,0,0
892822618,Vila Olímpia,2018-03-10,2018-03-10,0,,0,0,0,0,0,0,0,0,0,0
892822625,Pinheiros,2018-05-07,2018-05-07,0,5.0,1,0,1,1,0,1,0,0,0,0
892822627,Bela Vista,2018-03-15,2018-05-03,49,3.0,2,1,1,0,1,1,0,0,0,0
892822639,Consolação,2018-08-18,2018-08-18,0,5.0,1,1,1,1,1,0,0,0,0,0
892822648,Bela Vista,2018-05-02,2018-05-02,0,,0,0,0,0,0,0,0,0,0,0
892822650,Vila Anglo Brasileira,2018-04-14,2018-04-14,0,3.0,1,0,0,0,0,0,1,0,0,0
892822651,Vila Santa Catarina,2018-04-02,2018-04-02,0,,0,0,0,0,0,0,0,0,0,0
892822654,Copacabana,2018-06-25,2018-06-25,0,,0,0,0,0,0,0,0,0,0,0
892822658,Paraíso,2018-05-12,2018-05-12,0,,0,0,0,0,0,0,0,0,0,0
892822661,Consolação,2018-06-09,2018-07-17,38,4.333333333333333,3,0,0,0,0,1,0,2,0,0
892822683,Loteamento Center Santa Genebra,2018-04-30,2018-04-30,0,,0,0,0,0,0,0,0,0,0,0
